"SK_ID_CURR","TARGET","CODE_GENDER","CNT_CHILDREN","NAME_FAMILY_STATUS","NAME_EDUCATION_TYPE","NAME_INCOME_TYPE","AMT_INCOME_TOTAL","AMT_CREDIT","AMT_ANNUITY","AMT_GOODS_PRICE","FLAG_OWN_CAR","FLAG_OWN_REALTY","NAME_HOUSING_TYPE","OCCUPATION_TYPE","DAYS_BIRTH","DAYS_EMPLOYED","DAYS_LAST_PHONE_CHANGE","AGE","YEARS_EMPLOYED","BUREAU_AMT_CREDIT_SUM","BUREAU_AMT_CREDIT_SUM_DEBT","PREV_AMT_CREDIT_MAX","PREV_AMT_ANNUITY_MAX","INS_AMT_PAYMENT_SUM","CC_AMT_BALANCE"
"100137","0",F,"0",Married,Secondary / secondary special,Pensioner,"225000.0","891072.0","45625.5","720000.0",Y,Y,House / apartment,"",-20284,"365243",0.0,55.6,-1000.7,"","",1110141.0,62323.335,2709587.61,323646.41812499997
"100138","0",M,"0",Married,Higher education,Pensioner,"135000.0","824823.0","29223.0","688500.0",Y,N,House / apartment,"",-14339,"365243",-242.0,39.3,-1000.7,4505386.5,966264.525,118467.0,14684.175,102789.22499999999,0.0
"100139","0",F,"1",Married,Secondary / secondary special,Working,"157500.0","302341.5","24016.5","261000.0",N,N,House / apartment,"",-13286,-2305,-1868.0,36.4,6.3,379255.5,334089.0,282690.0,19138.095,1842150.96,192715.0356
"100140","0",F,"0",Married,Higher education,Commercial associate,"157500.0","675000.0","33750.0","675000.0",N,N,House / apartment,High skill tech staff,-9223,-802,-120.0,25.3,2.2,"","","","","",""
"100142","0",M,"1",Civil marriage,Higher education,State servant,"360000.0","579195.0","27994.5","468000.0",Y,Y,House / apartment,High skill tech staff,-13379,-5387,-1759.0,36.7,14.8,7830621.0,931554.0,461133.0,31892.085,695932.9650000001,""
"100143","0",M,"0",Married,Higher education,State servant,"162000.0","270000.0","13500.0","270000.0",N,Y,House / apartment,Core staff,-22881,-3420,-1499.0,62.7,9.4,1625582.655,161707.5,490495.5,27389.25,1617648.435,71369.23263157894
"100144","0",F,"0",Separated,Secondary / secondary special,Working,"112500.0","535500.0","30028.5","535500.0",N,N,House / apartment,Sales staff,-16759,-4560,-1282.0,45.9,12.5,"","",247500.0,16075.08,589939.335,0.0
"100145","0",F,"1",Separated,Secondary / secondary special,Working,"202500.0","260725.5","16789.5","198000.0",Y,Y,House / apartment,Laborers,-16282,-4375,-1782.0,44.6,12.0,3830184.0,2915271.0,818842.5,29412.81,1734972.21,1614.4298437500001
"100146","0",M,"0",Married,Secondary / secondary special,Pensioner,"117000.0","327024.0","12456.0","270000.0",Y,Y,House / apartment,"",-22959,"365243",-909.0,62.9,-1000.7,1678500.0,1195042.5,239697.0,10533.33,305466.57,""
"100147","0",F,"1",Married,Secondary / secondary special,Working,"135000.0","518562.0","22099.5","463500.0",N,Y,House / apartment,Laborers,-16142,-2832,-1198.0,44.2,7.8,14661.0,0.0,1227901.5,52026.165,2637511.83,""
"100148","0",F,"0",Married,Secondary / secondary special,Commercial associate,"247500.0","755190.0","36459.0","675000.0",N,Y,House / apartment,Medicine staff,-16340,-8647,-2415.0,44.8,23.7,2763589.77,1119889.935,1483231.5,47374.425,2396005.38,19448.222426470587
"100149","0",M,"0",Married,Secondary / secondary special,Working,"171000.0","539590.5","26374.5","445500.0",Y,N,House / apartment,Low-skill Laborers,-9203,-481,-395.0,25.2,1.3,176035.41,72756.0,61627.5,7672.005,92061.0,""
"100151","0",M,"0",Single / not married,Higher education,Commercial associate,"135000.0","182016.0","11772.0","144000.0",N,N,House / apartment,Accountants,-16522,-1451,-398.0,45.3,4.0,70416.0,0.0,540000.0,27000.0,210900.06,227636.18653846154
"100152","0",F,"0",Married,Secondary / secondary special,Working,"157500.0","254412.0","9720.0","166500.0",N,Y,Municipal apartment,Sales staff,-16083,-2764,-1761.0,44.1,7.6,894694.185,126153.0,1611072.0,40727.88,2394498.915,0.0
"100153","0",M,"0",Married,Secondary / secondary special,Working,"202500.0","1107981.0","32526.0","967500.0",Y,Y,House / apartment,Drivers,-18413,-1895,-1192.0,50.4,5.2,3138034.5,60537.06,963733.5,40833.405,2716492.275,121103.89828767123
"100154","0",M,"0",Married,Secondary / secondary special,Working,"144000.0","180000.0","9000.0","180000.0",N,N,House / apartment,Drivers,-12157,-2995,-329.0,33.3,8.2,199035.0,0.0,175158.0,16349.265,249472.665,""
"100155","0",M,"0",Married,Secondary / secondary special,Working,"157500.0","675000.0","21906.0","675000.0",N,N,House / apartment,Laborers,-11944,-2899,-524.0,32.7,7.9,344002.5,215253.0,94770.0,9715.815,98241.3,""
"100156","0",F,"2",Married,Secondary / secondary special,Commercial associate,"157500.0","945000.0","39127.5","945000.0",Y,N,With parents,Medicine staff,-14235,-5411,-2703.0,39.0,14.8,329746.5,0.0,45000.0,4921.2,94713.48,""
"100157","0",M,"0",Married,Secondary / secondary special,Working,"180000.0","1755000.0","61132.5","1755000.0",N,Y,House / apartment,"",-16086,-1549,0.0,44.1,4.2,980175.06,432603.0,427500.0,21375.0,183123.0,0.0
"100158","0",M,"0",Married,Incomplete higher,Commercial associate,"180000.0","590337.0","27486.0","477000.0",N,N,House / apartment,Core staff,-12348,-1821,-2041.0,33.8,5.0,225000.0,0.0,178443.0,9355.995,298681.56,""
"100159","0",F,"0",Married,Secondary / secondary special,Commercial associate,"225000.0","1515415.5","41800.5","1354500.0",N,Y,House / apartment,Sales staff,-14645,-4027,-700.0,40.1,11.0,1800000.0,830160.0,287064.0,26132.76,353397.015,""
"100160","1",M,"0",Married,Higher education,Working,"292500.0","675000.0","36747.0","675000.0",N,Y,House / apartment,Managers,-16667,-200,-106.0,45.7,0.5,373500.0,371403.0,196929.0,27205.74,"",""
"100161","0",F,"0",Married,Secondary / secondary special,Commercial associate,"90000.0","370629.0","13972.5","306000.0",N,Y,House / apartment,Sales staff,-16219,-2599,-306.0,44.4,7.1,1141618.5,437769.0,69408.0,12610.035,75655.8,""
"100162","0",F,"0",Single / not married,Secondary / secondary special,Pensioner,"112500.0","547344.0","18216.0","472500.0",N,Y,House / apartment,"",-21061,"365243",-1594.0,57.7,-1000.7,3101292.7199999997,1486351.845,767664.0,34767.495,2676603.78,0.0
"100163","0",F,"0",Separated,Higher education,Working,"130500.0","550489.5","19773.0","454500.0",N,Y,House / apartment,"",-19718,-5717,-1691.0,54.0,15.7,6513844.5,1524024.0,454500.0,15021.225,34120.53,""
"100164","0",F,"1",Civil marriage,Higher education,Commercial associate,"450000.0","407434.5","43362.0","387000.0",Y,N,House / apartment,Core staff,-16097,-2630,-845.0,44.1,7.2,270803.43,0.0,1190340.0,60469.29,1450345.0050000001,""
"100165","0",F,"0",Married,Secondary / secondary special,Pensioner,"175500.0","1293502.5","35568.0","1129500.0",Y,Y,House / apartment,"",-21961,"365243",-396.0,60.2,-1000.7,118068.48000000001,0.0,481185.0,35313.93,954175.5,0.0
"100166","0",F,"3",Married,Secondary / secondary special,Working,"58500.0","152820.0","15241.5","135000.0",N,Y,Municipal apartment,Core staff,-14359,-1894,-160.0,39.3,5.2,867692.835,272384.955,119925.0,13924.305,339158.205,0.0
"100167","0",F,"0",Civil marriage,Secondary / secondary special,Commercial associate,"180000.0","427500.0","46170.0","427500.0",N,Y,House / apartment,"",-15127,-1039,-1914.0,41.4,2.8,1390391.28,530307.0,450000.0,22500.0,531442.71,""
"100173","0",F,"0",Single / not married,Higher education,Working,"117000.0","781920.0","26725.5","675000.0",N,N,House / apartment,Core staff,-11633,-2596,-1166.0,31.9,7.1,1743966.0,1089702.0,90000.0,7518.735,500973.795,38063.53809782609
"100174","0",F,"2",Married,Incomplete higher,Working,"180000.0","225000.0","11250.0","225000.0",N,Y,Municipal apartment,Sales staff,-14597,-1997,-307.0,40.0,5.5,1759957.65,206100.0,96934.5,9937.71,101416.32,""
"100175","0",F,"1",Civil marriage,Secondary / secondary special,Working,"202500.0","1251072.0","45067.5","1080000.0",N,Y,House / apartment,"",-16296,-266,-1683.0,44.6,0.7,1672744.5,561411.0,25929.0,5134.815,30473.235,""
"100176","0",F,"0",Married,Secondary / secondary special,Working,"135000.0","1078200.0","31653.0","900000.0",N,Y,House / apartment,Laborers,-17682,-4319,-131.0,48.4,11.8,200655.0,0.0,202500.0,13288.05,1348313.715,131640.948
"100177","0",M,"1",Civil marriage,Secondary / secondary special,Working,"112500.0","312682.5","33309.0","297000.0",N,N,House / apartment,"",-14311,-334,-328.0,39.2,0.9,175824.0,0.0,247927.5,11169.135,111691.35,""
"100178","0",F,"0",Separated,Higher education,Working,"119250.0","679500.0","28917.0","679500.0",N,Y,House / apartment,"",-19286,-1485,-2085.0,52.8,4.1,858690.0,469242.0,540000.0,27000.0,234306.04499999998,""
"100179","0",F,"0",Married,Higher education,Commercial associate,"202500.0","675000.0","53329.5","675000.0",Y,N,House / apartment,Managers,-11375,-2311,-1792.0,31.2,6.3,1351282.5,0.0,709749.0,59018.355,1990843.425,""
"100180","0",F,"1",Married,Higher education,Commercial associate,"315000.0","1288350.0","37800.0","1125000.0",N,Y,House / apartment,Accountants,-15581,-4940,-1020.0,42.7,13.5,5175040.859999999,2450236.5,1195101.0,62012.835,821808.405,0.0
"100181","1",F,"0",Single / not married,Secondary / secondary special,Working,"157500.0","245619.0","12667.5","166500.0",N,Y,House / apartment,Private service staff,-17538,-7676,-216.0,48.0,21.0,2203389.0,0.0,790830.0,20992.59,498589.92,0.0
"100182","0",F,"1",Separated,Secondary / secondary special,Working,"112500.0","135000.0","6750.0","135000.0",N,Y,House / apartment,Core staff,-13558,-4758,-1933.0,37.1,13.0,722358.0,571266.0,331623.0,11090.655,86784.705,""
"100183","0",F,"0",Separated,Secondary / secondary special,Pensioner,"103500.0","239850.0","23494.5","225000.0",N,Y,House / apartment,"",-24729,"365243",-1183.0,67.8,-1000.7,945007.11,199998.0,52524.0,5840.685,72101.25,""
"100185","0",M,"0",Married,Secondary / secondary special,Pensioner,"58500.0","187704.0","10903.5","148500.0",N,Y,House / apartment,"",-20215,"365243",-1792.0,55.4,-1000.7,184652.28,0.0,1195101.0,66734.46,3201936.57,""
"100186","0",F,"0",Single / not married,Secondary / secondary special,Pensioner,"117000.0","269550.0","13095.0","225000.0",N,Y,House / apartment,"",-21861,"365243",-2025.0,59.9,-1000.7,675000.0,487728.0,97870.5,10172.025,154302.615,""
"100188","0",F,"1",Married,Higher education,Working,"225000.0","1325475.0","56290.5","1125000.0",N,N,Office apartment,Core staff,-15323,-5785,-573.0,42.0,15.8,2498526.0,611064.0,769207.5,70444.035,967849.02,236086.81650000002
"100189","0",F,"0",Separated,Incomplete higher,Working,"135000.0","263844.0","14440.5","189000.0",N,Y,House / apartment,Sales staff,-16807,-1094,-581.0,46.0,3.0,"","",562500.0,25475.625,291664.8,""
"100190","0",M,"0",Married,Higher education,Commercial associate,"162000.0","263686.5","24781.5","238500.0",Y,N,House / apartment,Laborers,-13972,-4472,-1161.0,38.3,12.3,394335.0,-77.75999999999999,430186.5,28879.875,2257828.605,0.0
"100191","0",F,"0",Separated,Higher education,Working,"112500.0","544491.0","17563.5","454500.0",N,Y,House / apartment,High skill tech staff,-21819,-8355,-2576.0,59.8,22.9,569160.0,193.5,401580.0,20247.66,367326.315,""
"100192","1",F,"0",Single / not married,Secondary / secondary special,Commercial associate,"111915.0","225000.0","21037.5","225000.0",N,N,With parents,Core staff,-7989,-150,-122.0,21.9,0.4,135000.0,83998.8,"","","",""
"100193","0",F,"0",Separated,Secondary / secondary special,Commercial associate,"225000.0","296280.0","15124.5","225000.0",Y,N,House / apartment,"",-17879,-940,-2553.0,49.0,2.6,2816885.34,1084154.5350000001,288567.0,15374.835,432743.53500000003,1845.8624117647057
"100194","0",F,"2",Civil marriage,Higher education,Working,"157500.0","315000.0","15750.0","315000.0",N,Y,House / apartment,Laborers,-12805,-5258,-215.0,35.1,14.4,2505963.6,616734.0,545040.0,28305.18,473919.075,""
"100195","0",M,"0",Single / not married,Higher education,Commercial associate,"90000.0","336150.0","9373.5","202500.0",Y,Y,House / apartment,"",-10887,-341,-114.0,29.8,0.9,225000.0,155065.5,"","","",""
"100196","0",F,"0",Married,Higher education,Working,"164250.0","755190.0","32125.5","675000.0",Y,Y,House / apartment,Secretaries,-11568,-2331,-1606.0,31.7,6.4,3021970.5,439798.5,239850.0,28465.38,525522.6900000001,""
"100197","0",F,"2",Married,Secondary / secondary special,Working,"157500.0","497520.0","28692.0","450000.0",N,N,House / apartment,Sales staff,-12019,-1148,-2575.0,32.9,3.1,"","",1260702.0,38224.485,1061603.235,324255.0535714286
"100198","0",M,"1",Married,Secondary / secondary special,Working,"135000.0","531000.0","32616.0","531000.0",Y,Y,House / apartment,Drivers,-13116,-1786,0.0,35.9,4.9,599966.73,0.0,63445.5,9039.51,554301.36,26065.072025316455
"100199","0",F,"0",Married,Secondary / secondary special,Working,"112500.0","269550.0","18891.0","225000.0",N,Y,House / apartment,Cleaning staff,-20858,-472,-738.0,57.1,1.3,1781971.92,521280.0,177286.5,18331.425,219872.43,""
"100200","0",F,"0",Widow,Secondary / secondary special,Working,"216000.0","450000.0","27193.5","450000.0",N,N,House / apartment,"",-16891,-2730,-332.0,46.3,7.5,83790.0,0.0,225000.0,14649.75,190205.595,""
"100201","0",F,"1",Single / not married,Higher education,Commercial associate,"180000.0","675000.0","36747.0","675000.0",N,Y,House / apartment,Core staff,-12147,-2178,-1754.0,33.3,6.0,2218428.0,1493374.5,1609272.0,44254.98,573935.22,""
"100202","0",F,"0",Single / not married,Secondary / secondary special,Pensioner,"67500.0","127350.0","6597.0","112500.0",N,N,House / apartment,"",-22994,"365243",-632.0,63.0,-1000.7,511047.9,213867.0,47970.0,4915.485,84093.885,""
"100203","0",F,"0",Widow,Secondary / secondary special,Pensioner,"54000.0","119925.0","11097.0","112500.0",N,N,House / apartment,"",-25104,"365243",-2.0,68.8,-1000.7,81000.0,83124.0,"","","",""
"100204","0",F,"1",Married,Secondary / secondary special,Pensioner,"81000.0","532494.0","30699.0","454500.0",N,Y,House / apartment,"",-19525,"365243",-7.0,53.5,-1000.7,580500.0,314253.0,141853.5,17504.73,174911.26499999998,""
"100205","0",F,"0",Married,Secondary / secondary special,Working,"63000.0","808650.0","26217.0","675000.0",N,Y,House / apartment,Laborers,-18302,-1373,-1111.0,50.1,3.8,416083.5,0.0,225000.0,15221.25,26525.024999999998,""
"100206","0",M,"1",Married,Secondary / secondary special,Commercial associate,"157500.0","318528.0","25294.5","252000.0",Y,N,House / apartment,Drivers,-12027,-1720,0.0,33.0,4.7,"","",1350000.0,39474.0,2498571.765,0.0
"100207","0",F,"0",Civil marriage,Secondary / secondary special,Working,"157500.0","700830.0","22738.5","585000.0",N,Y,House / apartment,Waiters/barmen staff,-16518,-3592,-2709.0,45.3,9.8,1689300.0,844785.0,45000.0,5292.0,61766.1,""
"100208","0",M,"1",Civil marriage,Secondary / secondary special,Commercial associate,"180000.0","888840.0","29016.0","675000.0",N,N,House / apartment,Laborers,-12648,-2802,-1127.0,34.7,7.7,348075.0,0.0,450000.0,19066.5,143082.315,""
"100209","1",M,"3",Married,Higher education,Commercial associate,"180000.0","540000.0","27000.0","540000.0",N,Y,House / apartment,High skill tech staff,-15326,-1038,-429.0,42.0,2.8,342000.0,208705.5,75897.0,8883.0,139631.175,""
"100210","0",F,"1",Separated,Higher education,Working,"202500.0","771493.5","25627.5","666000.0",N,Y,House / apartment,Core staff,-16475,-17,-1488.0,45.1,0.0,2990250.0,0.0,36850.5,4155.525,87535.395,""
"100211","0",M,"3",Married,Secondary / secondary special,Commercial associate,"225000.0","746280.0","49873.5","675000.0",N,N,House / apartment,Cooking staff,-14033,-328,-534.0,38.4,0.9,542656.8,445420.62,296919.0,13506.705,514466.27999999997,78444.9815625
"100213","0",F,"2",Married,Secondary / secondary special,Working,"49500.0","278460.0","19930.5","225000.0",N,N,House / apartment,Laborers,-13873,-1282,-2690.0,38.0,3.5,295413.705,170511.795,45000.0,4921.2,59006.520000000004,""
"100214","1",F,"1",Civil marriage,Higher education,Commercial associate,"202500.0","436032.0","28516.5","360000.0",N,Y,House / apartment,"",-10127,-111,-130.0,27.7,0.3,"","",146830.5,18038.115,153254.655,""
"100215","0",F,"0",Civil marriage,Secondary / secondary special,Pensioner,"90000.0","227520.0","8172.0","180000.0",Y,N,House / apartment,"",-21703,"365243",-2028.0,59.5,-1000.7,850392.72,129374.505,491580.0,27449.82,1112873.535,""
"100216","0",F,"0",Married,Secondary / secondary special,Working,"90000.0","67500.0","6705.0","67500.0",N,N,Municipal apartment,Sales staff,-19785,-9919,-1.0,54.2,27.2,19371.69,0.0,101137.5,4561.29,109251.18,""
"100217","0",F,"0",Separated,Secondary / secondary special,Working,"180000.0","254700.0","25321.5","225000.0",N,N,House / apartment,Laborers,-13620,-1403,-252.0,37.3,3.8,1120748.715,454555.21499999997,720000.0,27580.32,1141038.675,193718.806875
"100218","0",M,"0",Single / not married,Higher education,Commercial associate,"337500.0","876078.0","49050.0","765000.0",Y,Y,House / apartment,Drivers,-13210,-225,-382.0,36.2,0.6,909582.885,703584.0,720000.0,36000.0,487579.995,680653.6823076924
"100219","0",M,"1",Married,Higher education,Commercial associate,"315000.0","2250000.0","83515.5","2250000.0",N,Y,House / apartment,Core staff,-11177,-1514,-926.0,30.6,4.1,0.0,-88.83,180000.0,17535.6,209041.38,""
"100220","0",F,"0",Single / not married,Higher education,Commercial associate,"225000.0","1040985.0","30568.5","909000.0",N,Y,House / apartment,Sales staff,-14823,-185,-1898.0,40.6,0.5,1110433.5,409041.0,180000.0,20966.4,997743.1950000001,93871.09267605635
"100221","0",F,"0",Widow,Secondary / secondary special,Commercial associate,"225000.0","684054.0","77494.5","630000.0",N,Y,House / apartment,"",-23656,-11883,-584.0,64.8,32.6,1348550.55,0.0,930766.5,87157.17,1717139.61,61593.64363636363
"100224","0",F,"2",Married,Secondary / secondary special,Commercial associate,"225000.0","1256400.0","36864.0","900000.0",Y,Y,House / apartment,"",-14091,-5664,0.0,38.6,15.5,5372852.76,1204609.5,96511.5,10774.98,135400.23,11628.11652631579
"100225","0",M,"2",Married,Secondary / secondary special,Commercial associate,"157500.0","720000.0","28552.5","720000.0",Y,N,With parents,Sales staff,-14144,-4516,-1450.0,38.8,12.4,489321.0,0.0,95940.0,9716.805,239569.11,""
"100226","0",F,"2",Married,Secondary / secondary special,Working,"112500.0","270000.0","13500.0","270000.0",N,N,House / apartment,Sales staff,-13584,-680,0.0,37.2,1.9,"","",450000.0,22500.0,247039.245,0.0
"100227","0",M,"0",Single / not married,Higher education,Working,"292500.0","1024740.0","55719.0","900000.0",N,N,House / apartment,Managers,-10010,-240,-964.0,27.4,0.7,608625.0449999999,63679.995,64750.5,11371.545,45475.965,""
"100228","0",F,"1",Married,Secondary / secondary special,State servant,"121500.0","1102500.0","32364.0","1102500.0",N,N,Municipal apartment,Laborers,-13957,-410,-317.0,38.2,1.1,1141168.5,670533.435,108207.0,11087.955,522067.5,20461.0490625
"100229","0",F,"0",Married,Secondary / secondary special,Working,"157500.0","544491.0","16047.0","454500.0",N,Y,House / apartment,Medicine staff,-17947,-5025,-122.0,49.2,13.8,1092465.0,953550.0,45000.0,4003.335,56298.87,0.0
"100230","0",F,"0",Married,Secondary / secondary special,Working,"135000.0","405000.0","20250.0","405000.0",N,N,House / apartment,Sales staff,-19070,-837,-481.0,52.2,2.3,1217084.49,120888.0,241087.5,10991.475,180638.055,""
"100231","0",M,"1",Married,Secondary / secondary special,Commercial associate,"108000.0","912240.0","30276.0","787500.0",Y,Y,House / apartment,Drivers,-17850,-2899,0.0,48.9,7.9,143955.0,0.0,247500.0,15527.43,352191.645,0.0
